Year Mo Dy     tave     tmax     tmin       vp    rhmax    rhmin        pp      gust
2000 12 14   -0.546    9.497  -10.590    0.364    0.937    0.307     0.000     8.114
2000 12 15    1.836    8.605   -4.933    0.368    0.819    0.239     0.000    15.582
2000 12 16   -4.830    0.263   -9.922    0.236    0.781    0.326     0.000    11.936
2000 12 17    2.008   13.677   -9.662    0.410    0.937    0.225     0.000    18.248
2000 12 18   -2.430    3.279   -8.139    0.192    0.616    0.141     0.000    14.543
2000 12 19    0.327    9.769   -9.115    0.267    0.716    0.141     0.000     8.408
2000 12 20   -2.485    7.135  -12.105    0.313    0.936    0.296     0.000    13.191
2000 12 21   -8.075   -1.566  -14.584    0.215    0.888    0.408     0.000     4.155
2000 12 22    0.862   11.762  -10.038    0.348    0.848    0.224     0.000    12.720
2000 12 23    0.429    7.001   -6.144    0.419    0.970    0.363     0.000     5.625
2000 12 24   -3.067    2.987   -9.121    0.341    0.914    0.489     0.000     3.998
2000 12 25   -5.541   -2.418   -8.664    0.352    0.980    0.761     0.000     3.998
2000 12 26   -5.643    3.761  -15.046    0.303    0.990    0.522     0.000     4.136
2000 12 27    1.108   12.004   -9.789    0.427    0.974    0.319     0.000     5.018
2000 12 28    3.642   10.394   -3.110    0.410    0.762    0.273     0.000     7.742
2000 12 29   -3.310    2.921   -9.542    0.315    0.899    0.422     0.000     6.076
2000 12 30   -3.923    0.636   -8.481    0.352    1.004    0.537     0.000     3.391
2000 12 31   -3.233   -0.922   -5.543    0.435    1.009    0.799     0.000     3.430
2001  1  1   -5.620    1.002  -12.242    0.335    1.006    0.663     0.000     4.998
2001  1  2   -3.566    4.934  -12.066    0.334    0.987    0.437     0.000     4.626
2001  1  3    2.036   11.536   -7.463    0.404    0.938    0.206     0.000     4.920
2001  1  4    7.258   20.019   -5.503    0.507    0.902    0.094     0.000     7.134
2001  1  5    5.903   16.519   -4.712    0.477    0.844    0.185     0.000     7.664
2001  1  6    6.456   14.319   -1.407    0.417    0.691    0.176     0.000     8.624
2001  1  7   -0.045    5.993   -6.083    0.369    0.892    0.322     0.000     6.429
2001  1  8    0.348   10.818  -10.122    0.308    0.862    0.123     0.000     5.566
2001  1  9   -1.725    7.495  -10.945    0.276    0.860    0.167     0.000     2.881
2001  1 10    2.504   12.709   -7.702    0.329    0.734    0.169     0.000     4.939
2001  1 11    1.523    9.473   -6.428    0.351    0.830    0.202     0.000     5.743
2001  1 12    1.246   10.872   -8.381    0.341    0.838    0.185     0.000     6.625
2001  1 13    2.776    7.506   -1.953    0.294    0.554    0.239     0.000    14.426
2001  1 14   -2.046    3.534   -7.625    0.266    0.700    0.315     0.000     5.939
2001  1 15   -4.503    1.463  -10.469    0.292    0.983    0.354     0.000     7.899
2001  1 16   -6.665   -5.592   -7.737    0.358    0.983    0.948     0.000     4.880
2001  1 17   -8.800   -1.831  -15.768    0.237    0.985    0.525     0.000     3.293
2001  1 18   -0.780    4.160   -5.719    0.361    0.828    0.426     0.000     5.076
2001  1 19   -4.622    2.014  -11.257    0.314    0.980    0.471     0.000     4.724
2001  1 20   -0.214    6.959   -7.388    0.340    0.882    0.250     0.000     9.957
2001  1 21   -1.697    6.553   -9.947    0.318    0.877    0.304     0.000     4.528
2001  1 22   -1.524    5.006   -8.053    0.303    0.810    0.302     0.000     4.038
2001  1 23   -0.104    4.532   -4.739    0.428    0.906    0.506     0.000     4.410
2001  1 24   -1.684    4.841   -8.208    0.373    0.899    0.484     0.000     6.782
2001  1 25    0.974    8.163   -6.215    0.398    1.002    0.213     0.000    14.053
2001  1 26    0.158    4.470   -4.155    0.287    0.652    0.281     0.000    10.702
2001  1 27   -3.135    0.559   -6.829    0.394    1.011    0.614     0.000     5.233
2001  1 28   -3.164   -0.948   -5.381    0.428    1.009    0.763     0.000     4.684
2001  1 29    1.320    7.153   -4.513    0.405    1.000    0.206     0.000    12.270
2001  1 30   -2.026    3.289   -7.342    0.249    0.725    0.225     0.000    11.348
2001  1 31   -5.613    1.484  -12.711    0.240    0.902    0.295     0.000     5.978
2001  2  1   -2.090    6.525  -10.705    0.286    0.808    0.287     0.000     8.193
2001  2  2    0.421    7.748   -6.907    0.360    0.816    0.329     0.000     6.331
2001  2  3    4.956    9.944   -0.032    0.487    0.810    0.311     0.000    15.072
2001  2  4   -0.053    4.928   -5.035    0.393    0.871    0.422     0.000     7.546
2001  2  5    5.143   14.744   -4.457    0.508    0.927    0.228     0.000    13.955
2001  2  6    0.551    3.141   -2.040    0.543    1.007    0.702     0.000     5.684
2001  2  7   -5.380   -1.138   -9.623    0.349    1.019    0.689     0.000     6.762
2001  2  8  -11.100   -9.611  -12.589    0.230    0.971    0.784     0.000     4.724
2001  2  9  -12.818   -6.284  -19.351    0.158    0.896    0.491     0.000     5.547
2001  2 10   -6.511    2.945  -15.966    0.248    0.893    0.430     0.000     5.586
2001  2 11   -0.325    9.644  -10.294    0.351    0.955    0.224     0.000     9.957
2001  2 12   -0.070    6.672   -6.813    0.382    0.859    0.402     0.000     5.468
2001  2 13    0.976    9.293   -7.340    0.426    0.987    0.315     0.000    10.349
2001  2 14   -9.867   -7.566  -12.169    0.247    0.956    0.759     0.000     6.037
2001  2 15   -4.175    4.719  -13.070    0.293    0.933    0.375     0.000     5.331
2001  2 16   -6.084   -3.891   -8.277    0.353    0.989    0.830     0.000     6.252
2001  2 17   -1.084    3.832   -5.999    0.445    0.991    0.586     0.000     4.488
2001  2 18    2.636    9.254   -3.983    0.468    0.930    0.338     0.000     4.861
2001  2 19    3.372    9.155   -2.411    0.527    0.934    0.423     0.000     6.899
2001  2 20    1.583    7.265   -4.098    0.556    1.019    0.607     0.000     7.154
2001  2 21    3.706   10.632   -3.221    0.499    1.024    0.231     0.000     9.976
2001  2 22    2.670    9.892   -4.553    0.510    1.003    0.376     0.000     7.468
2001  2 23    0.777    3.173   -1.620    0.547    1.010    0.685     0.000     4.528
2001  2 24    3.824    8.787   -1.139    0.504    0.994    0.262     0.000    11.995
2001  2 25    2.094   10.488   -6.300    0.401    0.882    0.249     0.000     5.743
2001  2 26   -2.058    0.967   -5.083    0.416    0.993    0.591     0.000     7.801
2001  2 27   -6.762   -4.762   -8.762    0.327    1.004    0.775     0.000     5.704
2001  2 28   -1.503    5.828   -8.833    0.382    0.930    0.469     0.000     4.155
2001  3  1    3.804   13.755   -6.146    0.447    0.972    0.143     0.000     8.252
2001  3  2    1.641    9.832   -6.550    0.400    0.891    0.274     0.000     5.194
2001  3  3    1.849   10.087   -6.390    0.386    0.838    0.271     0.000     7.801
2001  3  4    2.455   10.553   -5.643    0.449    0.921    0.312     0.000     6.782
2001  3  5    5.746   15.723   -4.232    0.460    0.808    0.195     0.000     5.194
2001  3  6    9.156   15.651    2.660    0.548    0.680    0.266     0.000    13.426
2001  3  7    7.106   13.814    0.398    0.611    0.841    0.371     0.000     6.664
2001  3  8    6.377   14.099   -1.344    0.614    0.984    0.297     0.000     6.684
2001  3  9    8.115   16.958   -0.728    0.484    0.711    0.186     0.000     7.272
2001  3 10    2.113    6.111   -1.885    0.602    1.023    0.671     0.000     7.918
2001  3 11   -3.413   -1.651   -5.174    0.473    1.019    0.971     0.000     6.076
2001  3 12    2.944   11.866   -5.977    0.477    1.018    0.248     0.000    10.153
2001  3 13    5.262   13.432   -2.908    0.522    0.857    0.320     0.000     6.762
2001  3 14    4.904   11.320   -1.513    0.479    0.971    0.137     0.000    13.250
2001  3 15    2.267    7.118   -2.585    0.413    0.951    0.199     0.000    15.406
2001  3 16    0.487    6.113   -5.138    0.421    0.982    0.349     0.000     5.998
2001  3 17   -1.117    1.067   -3.301    0.473    0.996    0.686     0.000     4.920
2001  3 18    2.378    9.460   -4.702    0.478    1.014    0.307     0.000    10.310
2001  3 19    5.123   16.316   -6.070    0.505    0.957    0.192     0.000     5.174
2001  3 20   11.454   20.746    2.161    0.625    0.715    0.211     0.000    10.662
2001  3 21   10.828   17.062    4.594    0.797    0.853    0.376     0.000     6.135
2001  3 22    9.800   17.664    1.937    0.773    0.991    0.286     0.000     9.408
2001  3 23    8.483   17.800   -0.833    0.626    0.972    0.158     0.000    11.094
2001  3 24   -0.331    0.718   -1.381    0.574    1.014    0.910     0.000     5.272
2001  3 25   -0.012    1.479   -1.503    0.565    1.017    0.835     0.000     5.076
2001  3 26    0.959    3.795   -1.877    0.594    1.022    0.792     0.000     5.488
2001  3 27    7.221   13.485    0.957    0.609    1.010    0.188     0.000    10.604
2001  3 28    3.426    9.900   -3.048    0.504    0.895    0.396     0.000     7.036
2001  3 29    4.031    7.764    0.298    0.668    1.007    0.633     0.000     5.684
2001  3 30    6.105   13.768   -1.558    0.591    1.020    0.236     0.000    15.308
2001  3 31    3.197    8.972   -2.579    0.565    1.010    0.463     0.000     7.036
2001  4  1   10.098   20.397   -0.201    0.660    0.907    0.163     0.000    12.446
2001  4  2   13.165   19.983    6.347    0.672    0.708    0.181     0.000    10.447
2001  4  3   11.714   21.071    2.356    0.844    0.942    0.286     0.000     9.094
2001  4  4   12.075   16.528    7.622    1.058    0.978    0.523     0.000     7.389
2001  4  5   11.174   14.895    7.453    1.007    0.964    0.552     0.000     4.959
2001  4  6    9.561   12.023    7.099    0.818    0.983    0.390     0.000    10.388
2001  4  7   11.805   16.823    6.787    0.526    0.571    0.190     0.000    10.996
2001  4  8    9.185   15.216    3.153    0.659    0.951    0.184     0.000    12.524
2001  4  9    8.827   16.665    0.989    0.673    0.960    0.227     0.000    10.074
2001  4 10    2.769    5.346    0.192    0.642    1.018    0.706     0.000     5.566
2001  4 11    4.040    7.944    0.136    0.600    1.023    0.449     0.000    14.386
2001  4 12    5.363    9.045    1.681    0.647    0.898    0.548     0.000     9.702
2001  4 13    7.083   13.415    0.751    0.577    0.918    0.230     0.000     7.918
2001  4 14    7.990   16.029   -0.049    0.572    0.858    0.211     0.000    12.211
2001  4 15    7.023   14.069   -0.024    0.600    0.856    0.341     0.000     9.839
2001  4 16    3.550    6.714    0.385    0.503    0.775    0.504     0.000     9.584
2001  4 17    9.188   15.833    2.542    0.729    0.863    0.392     0.000     6.821
2001  4 18   14.237   26.759    1.715    0.857    0.957    0.100     0.000     9.702
2001  4 19   17.262   25.069    9.454    0.560    0.505    0.065     0.000    15.033
2001  4 20    8.736   13.355    4.116    0.735    0.920    0.384     0.000     7.311
2001  4 21    5.003    9.751    0.256    0.686    1.020    0.555     0.000     7.703
2001  4 22    2.047    4.780   -0.686    0.571    1.028    0.585     0.000    10.858
2001  4 23    5.312   13.210   -2.585    0.576    0.923    0.370     0.000     6.625
2001  4 24    9.898   18.450    1.345    0.733    0.890    0.314     0.000     8.016
2001  4 25   12.496   21.382    3.609    0.796    0.832    0.267     0.000     5.762
2001  4 26   14.251   24.159    4.344    0.841    0.873    0.164     0.000     5.880
2001  4 27   16.101   25.457    6.745    0.877    0.814    0.145     0.000     7.644
2001  4 28   15.604   24.650    6.557    0.986    0.873    0.241     0.000     8.350
2001  4 29   16.202   25.044    7.359    0.956    0.852    0.187     0.000    14.720
2001  4 30   16.565   24.756    8.375    0.811    0.688    0.173     0.000     8.408
2001  5  1   17.331   26.963    7.699    0.863    0.747    0.125     0.000    11.682
2001  5  2    3.822    7.366    0.277    0.643    1.024    0.579     0.000    10.643
2001  5  3    1.628    3.144    0.113    0.682    1.025    0.959     0.000     2.940
2001  5  4    2.822    4.804    0.839    0.750    1.024    0.979     0.000     3.724
2001  5  5    8.746   13.820    3.672    0.862    1.011    0.518     0.000     8.996
2001  5  6    9.693   14.832    4.554    0.789    0.999    0.313     0.000     9.251
2001  5  7    9.926   16.347    3.505    0.751    0.882    0.348     0.000     7.076
2001  5  8   13.024   22.785    3.263    0.851    0.915    0.220     0.000     7.605
2001  5  9   16.003   25.665    6.340    0.847    0.777    0.155     0.000    14.210
2001  5 10   17.359   25.974    8.744    0.962    0.835    0.136     0.000     6.958
2001  5 11   14.928   19.885    9.971    1.061    0.822    0.429     0.000     8.212
2001  5 12   17.171   27.690    6.653    1.067    0.980    0.110     0.000     6.801
2001  5 13   19.035   30.127    7.943    1.073    0.840    0.134     0.000     8.330
2001  5 14   18.519   27.559    9.479    1.216    0.869    0.271     0.000     8.663
2001  5 15   17.913   26.458    9.369    1.152    0.895    0.228     0.000     8.781
2001  5 16   18.669   22.899   14.438    1.080    0.703    0.301     0.000    11.211
2001  5 17   12.807   16.757    8.858    1.090    1.001    0.474     0.000    10.212
2001  5 18   14.565   22.811    6.319    1.097    1.026    0.297     0.000     7.664
2001  5 19   14.794   19.177   10.411    1.274    0.962    0.552     0.000     6.174
2001  5 20   11.141   21.710    0.571    0.814    0.999    0.230     0.000    16.366
2001  5 21    7.897   15.330    0.463    0.464    0.681    0.193     0.000    12.524
2001  5 22   13.808   23.751    3.865    0.745    0.768    0.176     0.000    10.780
2001  5 23   16.088   26.500    5.676    0.842    0.783    0.139     0.000    14.112
2001  5 24   15.177   25.132    5.223    0.876    0.868    0.148     0.000    13.818
2001  5 25   13.074   22.239    3.909    0.948    0.959    0.301     0.000     6.194
2001  5 26   16.113   23.970    8.257    1.106    0.918    0.291     0.000     6.546
2001  5 27   16.306   21.574   11.039    1.344    0.960    0.490     0.000     5.527
2001  5 28   16.230   22.147   10.314    1.400    1.018    0.500     0.000     5.253
2001  5 29   17.758   23.460   12.055    1.366    0.989    0.355     0.000     8.683
2001  5 30   14.334   18.669    9.998    1.268    1.005    0.547     0.000     7.977
2001  5 31   15.990   24.949    7.032    1.172    1.016    0.275     0.000     8.977
2001  6  1   18.431   27.477    9.385    1.205    0.935    0.201     0.000     8.644
2001  6  2   17.775   25.585    9.965    1.093    0.853    0.221     0.000     6.801
2001  6  3   14.418   17.373   11.463    1.270    1.022    0.524     0.000     8.938
2001  6  4   12.965   16.814    9.117    1.269    1.026    0.673     0.000     7.134
2001  6  5   15.326   21.807    8.844    1.203    1.002    0.379     0.000     8.448
2001  6  6   18.762   27.431   10.093    1.197    0.925    0.181     0.000     7.820
2001  6  7   20.719   26.664   14.774    1.525    0.908    0.340     0.000     8.271
2001  6  8   20.576   28.852   12.300    1.471    0.975    0.239     0.000     7.311
2001  6  9   21.954   30.407   13.502    1.462    0.940    0.169     0.000     8.016
2001  6 10   22.133   33.064   11.201    1.380    0.910    0.125     0.000    15.935
2001  6 11   23.459   33.912   13.006    1.154    0.715    0.084     0.000    11.192
2001  6 12   23.354   29.695   17.012    1.520    0.929    0.130     0.000    12.270
